uid,cid,score
715196466739472,274174405517219,1
715196466739472,429761622501315,1
715196466739472,1120230078829720000,1
715196466739472,107676233265247,1
715196466739472,1120231515634690000,1
715196466739472,265811959529120,1
715196466739472,773471698885291,1
715196466739472,1090884099021120000,1
715196466739472,203526847254044,1
715196466739472,1130740469647720000,1
715196466739472,1095200237355920000,1
715196466739472,355857158411161,1
715196466739472,181781449524482,1
715196466739472,627278399306608,1
715196466739472,758689623101325,1
715196466739472,829345566061647,1
715196466739472,1130740749210670000,1
715196466739472,397775033859326,1
715196466739472,466074116962099,1
715196466739472,1120229035177840000,1
719680625684262,1103952183194180000,2
719680625684262,1103951619173540000,2
719680625684262,1110420967782040000,1
719680625684262,1110421684110440000,1
719680625684262,1110421389968090000,1
719680625684262,1120245765224690000,1
719680625684262,1120245955239240000,1
719680625684262,1120246169517850000,1
719680625684262,1120245147529540000,1
719680625684262,1103952834313740000,1
719680625684262,1120245469698220000,1
719680625684262,1110424104534230000,1
719680625684262,1110423597321240000,1
719680625684262,1103952461578530000,1
719680625684262,109124676426057,1
719680625684262,1110085576281510000,1
719680625684262,1110084325871410000,1
719680625684262,1110424441647220000,1
719680625684262,1130735388416210000,1
719680625684262,1130735130697200000,1
719680625684262,1110424735265280000,1
719680625684262,1120229528100840000,1
719680625684262,1130734121644110000,1
719680625684262,1110084908250510000,1
719680625684262,262311263254202,1
719680625684262,1120228625381750000,1
719680625684262,1120231515634690000,1
719680625684262,1120229035177840000,1
719680625684262,1110085247091550000,1
719680625684262,1120230078829720000,1
719680625684262,1121018486627930000,1
719680625684262,1091167884245600000,1
719680625684262,1130740749210670000,1
719680625684262,676750652190997,1
719680625684262,747723489764820,1
719680625684262,1090879855559880000,1
719680625684262,1121017772304400000,1
719680625684262,1090868750674470000,1
719680625684262,265811959529120,1
719680625684262,829345566061647,1
719680625684262,181781449524482,1
719680625684262,304332462422859,1
719680625684262,627278399306608,1
719680625684262,203526847254044,1
719680625684262,1130740469647720000,1
719680625684262,387972674693886,1
719680625684262,355857158411161,1
719680625684262,873286411048179,1
719680625684262,274174405517219,1
719680625684262,429761622501315,1
719680625684262,588160917710662,1
719680625684262,1130740952697320000,1
719680625684262,1090884099021120000,1
719680625684262,732677135367577,1
719680625684262,392273309074596,1
719680625684262,510869578002830,1
719680625684262,682148357557271,1
719680625684262,1090865773737840000,1
719680625684262,404268117066722,1
719680625684262,1095199849575740000,1
719680625684262,1095200050545820000,1
719680625684262,1095200237355920000,1
719680625684262,466074116962099,1
719680625684262,257267377578902,1
719680625684262,543201322241873,1
719680625684262,571052698950332,1
719680625684262,193424784758523,1
719680625684262,531061373214294,1
719680625684262,397775033859326,1
719680625684262,107676233265247,1
719680625684262,375943227089888,1
719680625684262,857765537554179,1
719680625684262,758689623101325,1
719680625684262,550769725396083,1
719680625684262,1121018097723670000,1
719680625684262,1090880030860820000,1
719680625684262,637628163804885,1
719680625684262,110125104067963,1
719680625684262,297605457061534,1
719680625684262,469120986265243,1
719680625684262,469779991050977,1
720929392353565,1110421684110440000,1
720929392353565,1110420967782040000,1
720929392353565,1103952183194180000,1
720929392353565,1103951619173540000,1
720929392353565,1110421389968090000,1
720929392353565,1120245765224690000,1
720929392353565,1120246169517850000,1
720929392353565,1120245955239240000,1
720929392353565,1120245147529540000,1
720929392353565,1120245469698220000,1
720929392353565,1110424104534230000,1
720929392353565,1103952834313740000,1
720929392353565,1110423597321240000,1
720929392353565,1130735388416210000,1
720929392353565,1103952461578530000,1
720929392353565,109124676426057,1
720929392353565,1130734121644110000,1
720929392353565,1110085576281510000,1
720929392353565,1130735130697200000,1
720929392353565,1110424441647220000,1
720929392353565,1110424735265280000,1
720929392353565,1110084325871410000,1
720929392353565,1120229528100840000,1
720929392353565,1110085247091550000,1
720929392353565,1120231515634690000,1
720929392353565,1110084908250510000,1
720929392353565,1120228625381750000,1
720929392353565,262311263254202,1
720929392353565,1121018486627930000,1
720929392353565,676750652190997,1
720929392353565,1130740749210670000,1
720929392353565,1120230078829720000,1
720929392353565,1120229035177840000,1
720929392353565,1121017772304400000,1
720929392353565,1090879855559880000,1
720929392353565,531061373214294,1
720929392353565,1130740952697320000,1
720929392353565,355857158411161,1
720929392353565,397775033859326,1
720929392353565,203526847254044,1
720929392353565,873286411048179,1
720929392353565,107676233265247,1
720929392353565,265811959529120,1
720929392353565,550769725396083,1
720929392353565,1090884099021120000,1
720929392353565,829345566061647,1
720929392353565,1121018097723670000,1
720929392353565,1130740469647720000,1
720929392353565,1095199849575740000,1
720929392353565,627278399306608,1
720929392353565,181781449524482,1
720929392353565,758689623101325,1
720929392353565,1095200050545820000,1
720929392353565,1095200237355920000,1
720929392353565,466074116962099,1
720929392353565,304332462422859,1
720929392353565,392273309074596,1
720929392353565,1091167884245600000,1
720929392353565,1090868750674470000,1
720929392353565,1090880030860820000,1
720929392353565,588160917710662,1
720929392353565,637628163804885,1
720929392353565,747723489764820,1
720929392353565,110125104067963,1
720929392353565,274174405517219,1
720929392353565,297605457061534,1
720929392353565,404268117066722,1
720929392353565,429761622501315,1
720929392353565,469120986265243,1
720929392353565,469779991050977,1
720929392353565,387972674693886,1
720993974917562,1103952183194180000,4
720993974917562,1103951619173540000,4
720993974917562,1110420967782040000,3
720993974917562,1090879855559880000,2
720993974917562,1110421684110440000,2
720993974917562,1110424104534230000,2
720993974917562,1110421389968090000,2
720993974917562,1120245765224690000,2
720993974917562,1120245955239240000,2
720993974917562,1120245147529540000,2
720993974917562,1110085576281510000,1
720993974917562,1103952834313740000,1
720993974917562,1120246169517850000,1
720993974917562,1110424735265280000,1
720993974917562,1120245469698220000,1
720993974917562,1110423597321240000,1
720993974917562,1110424441647220000,1
720993974917562,1110085247091550000,1
720993974917562,109124676426057,1
720993974917562,1103952461578530000,1
720993974917562,1110084325871410000,1
720993974917562,1130735388416210000,1
720993974917562,1130735130697200000,1
720993974917562,1130734121644110000,1
720993974917562,829345566061647,1
720993974917562,1121018486627930000,1
720993974917562,1120229528100840000,1
720993974917562,1110084908250510000,1
720993974917562,262311263254202,1
720993974917562,1120228625381750000,1
720993974917562,1120231515634690000,1
720993974917562,1090865773737840000,1
720993974917562,1120230078829720000,1
720993974917562,873286411048179,1
720993974917562,676750652190997,1
720993974917562,1120229035177840000,1
720993974917562,397775033859326,1
720993974917562,550769725396083,1
720993974917562,1130740749210670000,1
720993974917562,1121017772304400000,1
720993974917562,193424784758523,1
720993974917562,531061373214294,1
720993974917562,304332462422859,1
720993974917562,429761622501315,1
720993974917562,1091167884245600000,1
720993974917562,110125104067963,1
720993974917562,1130740469647720000,1
720993974917562,637628163804885,1
720993974917562,747723489764820,1
720993974917562,375943227089888,1
720993974917562,857765537554179,1
720993974917562,627278399306608,1
720993974917562,1090868750674470000,1
720993974917562,265811959529120,1
720993974917562,392273309074596,1
720993974917562,466074116962099,1
720993974917562,181781449524482,1
720993974917562,404268117066722,1
720993974917562,203526847254044,1
720993974917562,588160917710662,1
720993974917562,274174405517219,1
720993974917562,773471698885291,1
720993974917562,821990543810641,1
720993974917562,1130740952697320000,1
720993974917562,469120986265243,1
720993974917562,387972674693886,1
720993974917562,1090884099021120000,1
720993974917562,297605457061534,1
720993974917562,469779991050977,1
720993974917562,355857158411161,1
720993974917562,107676233265247,1
720993974917562,1090880030860820000,1
720993974917562,257267377578902,1
720993974917562,543201322241873,1
720993974917562,571052698950332,1
720993974917562,1095199849575740000,1
720993974917562,1095200050545820000,1
720993974917562,1095200237355920000,1
720993974917562,1121018097723670000,1
720993974917562,732677135367577,1
720993974917562,510869578002830,1
720993974917562,682148357557271,1
720993974917562,758689623101325,1
720993974917562,384638789468108,1
720993974917562,1090875090151060000,1
720993974917562,1090875270174780000,1
721784388387374,1090865773737840000,1
721784388387374,1090879683874430000,1
721784388387374,531061373214294,1
721784388387374,1110084325871410000,1
721784388387374,429761622501315,1
721784388387374,1110424104534230000,1
721784388387374,1120245765224690000,1
721784388387374,1090879855559880000,1
721784388387374,1121018486627930000,1
721784388387374,375943227089888,1
721784388387374,857765537554179,1
721784388387374,1103951619173540000,1
721784388387374,1110421684110440000,1
721784388387374,392273309074596,1
721784388387374,497195528351883,1
721784388387374,627278399306608,1
721784388387374,697901454472822,1
721784388387374,747723489764820,1
721784388387374,274174405517219,1
721784388387374,1090868750674470000,1
721784388387374,110125104067963,1
721784388387374,304332462422859,1
721784388387374,637628163804885,1
721784388387374,172080058764740,1
721784388387374,265811959529120,1
721784388387374,387972674693886,1
721784388387374,404268117066722,1
721784388387374,997437258248624,1
721784388387374,676750652190997,1
721784388387374,773471698885291,1
721784388387374,821990543810641,1
721784388387374,829345566061647,1
721784388387374,181781449524482,1
721784388387374,193424784758523,1
721784388387374,588160917710662,1
721784388387374,1103952183194180000,1
721784388387374,1110424441647220000,1
721784388387374,1120229035177840000,1
721784388387374,1120231515634690000,1
721784388387374,1120245147529540000,1
721784388387374,1120245469698220000,1
721784388387374,1120246169517850000,1
721784388387374,34612060556758,1
721784388387374,50456961663865,1
721784388387374,451060351404417,1
721784388387374,586317413101268,1
722412058825057,857765537554179,5
722412058825057,627278399306608,4
722412058825057,375943227089888,4
722412058825057,429761622501315,3
722412058825057,747723489764820,3
722412058825057,697901454472822,3
722412058825057,531061373214294,3
722412058825057,265811959529120,3
722412058825057,392273309074596,3
722412058825057,404268117066722,3
722412058825057,1090865773737840000,3
722412058825057,304332462422859,3
722412058825057,387972674693886,3
722412058825057,497195528351883,3
722412058825057,110125104067963,2
722412058825057,637628163804885,2
722412058825057,676750652190997,2
722412058825057,1103951619173540000,2
722412058825057,172080058764740,2
722412058825057,997437258248624,2
722412058825057,34612060556758,2
722412058825057,586317413101268,2
722412058825057,1103952183194180000,2
722412058825057,1120245765224690000,1
722412058825057,1110424104534230000,1
722412058825057,181781449524482,1
722412058825057,50456961663865,1
722412058825057,451060351404417,1
722412058825057,107676233265247,1
722412058825057,109124676426057,1
722412058825057,1110084325871410000,1
722412058825057,1090879683874430000,1
722412058825057,1120245955239240000,1
722412058825057,1103952834313740000,1
722412058825057,773471698885291,1
722412058825057,1120246169517850000,1
722412058825057,829345566061647,1
722412058825057,1120230078829720000,1
722412058825057,274174405517219,1
722412058825057,1120245147529540000,1
722412058825057,1090868750674470000,1
722412058825057,1130735388416210000,1
722412058825057,1110420967782040000,1
722412058825057,193424784758523,1
722412058825057,821990543810641,1
722412058825057,1103952461578530000,1
722412058825057,257267377578902,1
722412058825057,262311263254202,1
722412058825057,378294658268144,1
722412058825057,1110421684110440000,1
722412058825057,1120229035177840000,1
722412058825057,1120229528100840000,1
722412058825057,1130734121644110000,1
722412058825057,510869578002830,1
722412058825057,682148357557271,1
722412058825057,297605457061534,1
722412058825057,469120986265243,1
722412058825057,469779991050977,1
722412058825057,873286411048179,1
722412058825057,1110421389968090000,1
722412058825057,1120228625381750000,1
722412058825057,1090879855559880000,1
722412058825057,1121018486627930000,1
722412058825057,1120245469698220000,1
722412058825057,1130735130697200000,1
722412058825057,588160917710662,1
722412058825057,1110423597321240000,1
722412058825057,1110424441647220000,1
722412058825057,1120231515634690000,1
722412058825057,1110085576281510000,1
722412058825057,758689623101325,1
722412058825057,1110084908250510000,1
722412058825057,1090880030860820000,1
722412058825057,1110085247091550000,1
722412058825057,1130740749210670000,1
722710253412565,1103952183194180000,5
722710253412565,1103951619173540000,4
722710253412565,1110420967782040000,4
722710253412565,1110421684110440000,4
722710253412565,1120245765224690000,3
722710253412565,1120246169517850000,3
722710253412565,1120245147529540000,3
722710253412565,109124676426057,3
722710253412565,1120245955239240000,3
722710253412565,1120245469698220000,3
722710253412565,1110421389968090000,3
722710253412565,1103952834313740000,3
722710253412565,1130735388416210000,2
722710253412565,1103952461578530000,2
722710253412565,1130735130697200000,2
722710253412565,1130734121644110000,2
722710253412565,1110424104534230000,2
722710253412565,1120229528100840000,2
722710253412565,1110423597321240000,2
722710253412565,1110424441647220000,1
722710253412565,1110424735265280000,1
722710253412565,1110085576281510000,1
722710253412565,1110084325871410000,1
722710253412565,262311263254202,1
722710253412565,1120228625381750000,1
722710253412565,1120231515634690000,1
722710253412565,1110084908250510000,1
722710253412565,1120230078829720000,1
722710253412565,1110085247091550000,1
722710253412565,1120229035177840000,1
722710253412565,1121018486627930000,1
722710253412565,1130740749210670000,1
722710253412565,1095199849575740000,1
722710253412565,873286411048179,1
722710253412565,1121017772304400000,1
722710253412565,1130740952697320000,1
722710253412565,265811959529120,1
722710253412565,304332462422859,1
722710253412565,676750652190997,1
722710253412565,466074116962099,1
722710253412565,627278399306608,1
722710253412565,829345566061647,1
722710253412565,1121018097723670000,1
722710253412565,1090868750674470000,1
722710253412565,1090879855559880000,1
722710253412565,181781449524482,1
722710253412565,1095200237355920000,1
722710253412565,203526847254044,1
722710253412565,397775033859326,1
722710253412565,1130740469647720000,1
722710253412565,392273309074596,1
722710253412565,588160917710662,1
722710253412565,747723489764820,1
722710253412565,404268117066722,1
722710253412565,1095200050545820000,1
722710253412565,637628163804885,1
722710253412565,1090880030860820000,1
722710253412565,1091167884245600000,1
722710253412565,1090884099021120000,1
722710253412565,387972674693886,1
722710253412565,257267377578902,1
722710253412565,543201322241873,1
722710253412565,571052698950332,1
722710253412565,531061373214294,1
722710253412565,355857158411161,1
722710253412565,274174405517219,1
722710253412565,429761622501315,1
722710253412565,110125104067963,1
722710253412565,297605457061534,1
722710253412565,469120986265243,1
722710253412565,469779991050977,1
722710253412565,857765537554179,1
722710253412565,758689623101325,1
722710253412565,107676233265247,1
722710253412565,550769725396083,1
722710253412565,773471698885291,1
722710253412565,375943227089888,1
722710253412565,193424784758523,1
722710253412565,732677135367577,1
722710253412565,510869578002830,1
722710253412565,682148357557271,1
722710253412565,1090865773737840000,1
723164647559788,1103952183194180000,3
723164647559788,1103951619173540000,2
723164647559788,1110084325871410000,2
723164647559788,1110420967782040000,1
723164647559788,1110421684110440000,1
723164647559788,1110421389968090000,1
723164647559788,1120245765224690000,1
723164647559788,1120245955239240000,1
723164647559788,1120246169517850000,1
723164647559788,1120245147529540000,1
723164647559788,1120245469698220000,1
723164647559788,109124676426057,1
723164647559788,1103952834313740000,1
723164647559788,1110424104534230000,1
723164647559788,1110423597321240000,1
723164647559788,1103952461578530000,1
723164647559788,1110085576281510000,1
723164647559788,1110084908250510000,1
723164647559788,1130735388416210000,1
723164647559788,1110424441647220000,1
723164647559788,1130735130697200000,1
723164647559788,1110424735265280000,1
723164647559788,262311263254202,1
723164647559788,1120229528100840000,1
723164647559788,1121018486627930000,1
723164647559788,1130734121644110000,1
723164647559788,1110085247091550000,1
723164647559788,1120228625381750000,1
723164647559788,1120231515634690000,1
723164647559788,1120229035177840000,1
723164647559788,873286411048179,1
723164647559788,1120230078829720000,1
723164647559788,1121017772304400000,1
723164647559788,1121018097723670000,1
723164647559788,1091167884245600000,1
723164647559788,1090879855559880000,1
723164647559788,1130740749210670000,1
723164647559788,1090865773737840000,1
723164647559788,676750652190997,1
723164647559788,747723489764820,1
723164647559788,1090868750674470000,1
723164647559788,304332462422859,1
723164647559788,732677135367577,1
723164647559788,54301746240166,1
723164647559788,829345566061647,1
723164647559788,274174405517219,1
723164647559788,429761622501315,1
723164647559788,193424784758523,1
723164647559788,265811959529120,1
723164647559788,857765537554179,1
723164647559788,107676233265247,1
723164647559788,637628163804885,1
723164647559788,181781449524482,1
723164647559788,203526847254044,1
723164647559788,1130740469647720000,1
723164647559788,1095199849575740000,1
723164647559788,698148220496390,1
723164647559788,627278399306608,1
723164647559788,355857158411161,1
723164647559788,387972674693886,1
723164647559788,1130740952697320000,1
723164647559788,588160917710662,1
723164647559788,1090884099021120000,1
723164647559788,392273309074596,1
723164647559788,257267377578902,1
723164647559788,543201322241873,1
723164647559788,571052698950332,1
723164647559788,404268117066722,1
723164647559788,1095200050545820000,1
723164647559788,1095200237355920000,1
723164647559788,466074116962099,1
723164647559788,510869578002830,1
723164647559788,682148357557271,1
723164647559788,397775033859326,1
723164647559788,531061373214294,1
723164647559788,375943227089888,1
723164647559788,550769725396083,1
723164647559788,758689623101325,1
723164647559788,1090880030860820000,1
723164647559788,110125104067963,1
723164647559788,297605457061534,1
723164647559788,469120986265243,1
723164647559788,469779991050977,1
731308996427160,1103951619173540000,4
731308996427160,1103952183194180000,3
731308996427160,1110420967782040000,3
731308996427160,1110421684110440000,2
731308996427160,1120245765224690000,2
731308996427160,1110421389968090000,2
731308996427160,1120245147529540000,2
731308996427160,1120245955239240000,2
731308996427160,1120246169517850000,2
731308996427160,1110424104534230000,2
731308996427160,1120245469698220000,2
731308996427160,1110423597321240000,2
731308996427160,1130735388416210000,2
731308996427160,1103952834313740000,1
731308996427160,1130735130697200000,1
731308996427160,1130734121644110000,1
731308996427160,1110424441647220000,1
731308996427160,1103952461578530000,1
731308996427160,1110424735265280000,1
731308996427160,109124676426057,1
731308996427160,1120229528100840000,1
731308996427160,1110085576281510000,1
731308996427160,1110084325871410000,1
731308996427160,1120228625381750000,1
731308996427160,1120231515634690000,1
731308996427160,1120230078829720000,1
731308996427160,1110084908250510000,1
731308996427160,262311263254202,1
731308996427160,1110085247091550000,1
731308996427160,1120229035177840000,1
731308996427160,1130740749210670000,1
731308996427160,1121018486627930000,1
731308996427160,1121017772304400000,1
731308996427160,873286411048179,1
731308996427160,304332462422859,1
731308996427160,676750652190997,1
731308996427160,203526847254044,1
731308996427160,193424784758523,1
731308996427160,1090879855559880000,1
731308996427160,531061373214294,1
731308996427160,1130740469647720000,1
731308996427160,1090868750674470000,1
731308996427160,588160917710662,1
731308996427160,265811959529120,1
731308996427160,747723489764820,1
731308996427160,466074116962099,1
731308996427160,1095199849575740000,1
731308996427160,181781449524482,1
731308996427160,1091167884245600000,1
731308996427160,829345566061647,1
731308996427160,1130740952697320000,1
731308996427160,627278399306608,1
731308996427160,387972674693886,1
731308996427160,637628163804885,1
731308996427160,392273309074596,1
731308996427160,1090884099021120000,1
731308996427160,397775033859326,1
731308996427160,1090880030860820000,1
731308996427160,404268117066722,1
731308996427160,274174405517219,1
731308996427160,429761622501315,1
731308996427160,1095200050545820000,1
731308996427160,1095200237355920000,1
731308996427160,355857158411161,1
731308996427160,1121018097723670000,1
731308996427160,375943227089888,1
731308996427160,857765537554179,1
731308996427160,110125104067963,1
731308996427160,297605457061534,1
731308996427160,469120986265243,1
731308996427160,469779991050977,1
731308996427160,758689623101325,1
731308996427160,550769725396083,1
731308996427160,510869578002830,1
731308996427160,682148357557271,1
731308996427160,1090865773737840000,1
731308996427160,107676233265247,1
731308996427160,732677135367577,1
731308996427160,257267377578902,1
731308996427160,543201322241873,1
731308996427160,571052698950332,1
733823737812995,1110085576281510000,3
733823737812995,1110085247091550000,1
733823737812995,1110084908250510000,1
733823737812995,1103951619173540000,1
733823737812995,1103952183194180000,1
733823737812995,109124676426057,1
733823737812995,262311263254202,1
733823737812995,1110421684110440000,1
733823737812995,1110420967782040000,1
733823737812995,1110084325871410000,1
733823737812995,1120245765224690000,1
733823737812995,1110424104534230000,1
733823737812995,1103952834313740000,1
733823737812995,1110421389968090000,1
733823737812995,1120245955239240000,1
733823737812995,1120245469698220000,1
733823737812995,1120245147529540000,1
733823737812995,1110423597321240000,1
733823737812995,1120246169517850000,1
733823737812995,1121018486627930000,1
733823737812995,1130735388416210000,1
733823737812995,1090868750674470000,1
733823737812995,1120229528100840000,1
733823737812995,1130735130697200000,1
733823737812995,1110424441647220000,1
733823737812995,1103952461578530000,1
733823737812995,1130734121644110000,1
733823737812995,1110424735265280000,1
733823737812995,355857158411161,1
733823737812995,1120230078829720000,1
733823737812995,1121017772304400000,1
733823737812995,384638789468108,1
733823737812995,469120986265243,1
733823737812995,1090875090151060000,1
733823737812995,1090875270174780000,1
733823737812995,107676233265247,1
733823737812995,1120231515634690000,1
733823737812995,1120228625381750000,1
733823737812995,1120229035177840000,1
733823737812995,265811959529120,1
733823737812995,1121018097723670000,1
733823737812995,1090879855559880000,1
733823737812995,387972674693886,1
737122243025454,109124676426057,3
737122243025454,1103952183194180000,2
737122243025454,1103951619173540000,2
737122243025454,1110420967782040000,1
737122243025454,1110421684110440000,1
737122243025454,1110421389968090000,1
737122243025454,1120245765224690000,1
737122243025454,1120245955239240000,1
737122243025454,1120246169517850000,1
737122243025454,1120245147529540000,1
737122243025454,1103952834313740000,1
737122243025454,1110424104534230000,1
737122243025454,1120245469698220000,1
737122243025454,1110084325871410000,1
737122243025454,262311263254202,1
737122243025454,1103952461578530000,1
737122243025454,1110085576281510000,1
737122243025454,1110423597321240000,1
737122243025454,1110084908250510000,1
737122243025454,1130735388416210000,1
737122243025454,1110424441647220000,1
737122243025454,1130735130697200000,1
737122243025454,1110424735265280000,1
737122243025454,1130734121644110000,1
737122243025454,1121018486627930000,1
737122243025454,1120229528100840000,1
737122243025454,1120228625381750000,1
737122243025454,1110085247091550000,1
737122243025454,1120231515634690000,1
737122243025454,1120230078829720000,1
737122243025454,1120229035177840000,1
737122243025454,1121017772304400000,1
737122243025454,265811959529120,1
737122243025454,1091167884245600000,1
737122243025454,1090884099021120000,1
737122243025454,1090868750674470000,1
737122243025454,1130740749210670000,1
737122243025454,773471698885291,1
737122243025454,676750652190997,1
737122243025454,1095199849575740000,1
737122243025454,1095200237355920000,1
737122243025454,747723489764820,1
737122243025454,1090879855559880000,1
737122243025454,304332462422859,1
737122243025454,1121018097723670000,1
737122243025454,829345566061647,1
737122243025454,355857158411161,1
737122243025454,732677135367577,1
737122243025454,181781449524482,1
737122243025454,857765537554179,1
737122243025454,627278399306608,1
737122243025454,637628163804885,1
737122243025454,466074116962099,1
737122243025454,758689623101325,1
737122243025454,397775033859326,1
737122243025454,203526847254044,1
737122243025454,1130740469647720000,1
737122243025454,873286411048179,1
737122243025454,387972674693886,1
737122243025454,274174405517219,1
737122243025454,429761622501315,1
737122243025454,1130740952697320000,1
737122243025454,588160917710662,1
737122243025454,392273309074596,1
737122243025454,257267377578902,1
737122243025454,543201322241873,1
737122243025454,571052698950332,1
737122243025454,404268117066722,1
737122243025454,1095200050545820000,1
737122243025454,510869578002830,1
737122243025454,682148357557271,1
737122243025454,1090865773737840000,1
737122243025454,107676233265247,1
737122243025454,193424784758523,1
737122243025454,531061373214294,1
737122243025454,375943227089888,1
737122243025454,550769725396083,1
737122243025454,1090880030860820000,1
737122243025454,110125104067963,1
737122243025454,297605457061534,1
737122243025454,469120986265243,1
737122243025454,469779991050977,1
739734770487747,627278399306608,2
739734770487747,1090879683874430000,1
739734770487747,375943227089888,1
739734770487747,857765537554179,1
739734770487747,181781449524482,1
739734770487747,1103952834313740000,1
739734770487747,1120230078829720000,1
739734770487747,747723489764820,1
739734770487747,110125104067963,1
739734770487747,392273309074596,1
739734770487747,404268117066722,1
739734770487747,429761622501315,1
739734770487747,1103951619173540000,1
739734770487747,1120245765224690000,1
739734770487747,1120246169517850000,1
739734770487747,265811959529120,1
739734770487747,34612060556758,1
739734770487747,497195528351883,1
739734770487747,531061373214294,1
739734770487747,586317413101268,1
739734770487747,637628163804885,1
739734770487747,697901454472822,1
739734770487747,304332462422859,1
739734770487747,1103952183194180000,1
739734770487747,1110424104534230000,1
739734770487747,1120245955239240000,1
739734770487747,109124676426057,1
739734770487747,758689623101325,1
739734770487747,1110421684110440000,1
739734770487747,1120231515634690000,1
739734770487747,172080058764740,1
739734770487747,193424784758523,1
739734770487747,257267377578902,1
739734770487747,262311263254202,1
739734770487747,378294658268144,1
739734770487747,387972674693886,1
739734770487747,676750652190997,1
739734770487747,997437258248624,1
739734770487747,1090865773737840000,1
739734770487747,50456961663865,1
739734770487747,451060351404417,1
739734770487747,1103952461578530000,1
739734770487747,1120228625381750000,1
739734770487747,1120229035177840000,1
739734770487747,274174405517219,1
739734770487747,297605457061534,1
739734770487747,469120986265243,1
739734770487747,469779991050977,1
739734770487747,829345566061647,1
739734770487747,873286411048179,1
739734770487747,1110421389968090000,1
739734770487747,1120229528100840000,1
739734770487747,1120245147529540000,1
739734770487747,1130734121644110000,1
739734770487747,1130735388416210000,1
741628907380280,262311263254202,2
741628907380280,109124676426057,1
741628907380280,1110084908250510000,1
741628907380280,1103952183194180000,1
741628907380280,1110085576281510000,1
741628907380280,1110084325871410000,1
741628907380280,1103952461578530000,1
741628907380280,1110420967782040000,1
741628907380280,1120245955239240000,1
741628907380280,1110421684110440000,1
741628907380280,1120245765224690000,1
741628907380280,1121017772304400000,1
741628907380280,1110085247091550000,1
741628907380280,1103951619173540000,1
741628907380280,1121018486627930000,1
741628907380280,1120245469698220000,1
741628907380280,1120245147529540000,1
741628907380280,1103952834313740000,1
741628907380280,1110424104534230000,1
741628907380280,1110423597321240000,1
741628907380280,1110421389968090000,1
741628907380280,1130734121644110000,1
741628907380280,1090884099021120000,1
741628907380280,1091167884245600000,1
741628907380280,1120246169517850000,1
741628907380280,1130735130697200000,1
741628907380280,1110424441647220000,1
741628907380280,1110424735265280000,1
741628907380280,1090880030860820000,1
741628907380280,1130735388416210000,1
741628907380280,1120229528100840000,1
741628907380280,193424784758523,1
741628907380280,1120228625381750000,1
741628907380280,355857158411161,1
741628907380280,732677135367577,1
741628907380280,698148220496390,1
741628907380280,384638789468108,1
741628907380280,469120986265243,1
741628907380280,1090875090151060000,1
741628907380280,1090875270174780000,1
741628907380280,265811959529120,1
741628907380280,637628163804885,1
741628907380280,857765537554179,1
741628907380280,1090879855559880000,1
741628907380280,181781449524482,1
741628907380280,627278399306608,1
741628907380280,773471698885291,1
741628907380280,34612060556758,1
741628907380280,110125104067963,1
741628907380280,257267377578902,1
741628907380280,375943227089888,1
741628907380280,378294658268144,1
741628907380280,586317413101268,1
741628907380280,676750652190997,1
741628907380280,747723489764820,1
741628907380280,1120230078829720000,1
741628907380280,1090868750674470000,1
741628907380280,1095199849575740000,1
741628907380280,1095200237355920000,1
741628907380280,1121018097723670000,1
741628907380280,1120231515634690000,1
741628907380280,304332462422859,1
741628907380280,758689623101325,1
741628907380280,829345566061647,1
741628907380280,1130740749210670000,1
741628907380280,397775033859326,1
741628907380280,466074116962099,1
741628907380280,1120229035177840000,1
741981751976517,1103952183194180000,4
741981751976517,1103951619173540000,4
741981751976517,1110420967782040000,3
741981751976517,1110421684110440000,3
741981751976517,1103952834313740000,3
741981751976517,1120245765224690000,3
741981751976517,1120245955239240000,3
741981751976517,1110421389968090000,3
741981751976517,1120245147529540000,2
741981751976517,1120246169517850000,2
741981751976517,1120245469698220000,2
741981751976517,1130735388416210000,2
741981751976517,1110424104534230000,2
741981751976517,1110423597321240000,2
741981751976517,1130735130697200000,2
741981751976517,1130734121644110000,2
741981751976517,1103952461578530000,2
741981751976517,1110424441647220000,1
741981751976517,109124676426057,1
741981751976517,1110424735265280000,1
741981751976517,1120229528100840000,1
741981751976517,1110085576281510000,1
741981751976517,1110084325871410000,1
741981751976517,1120228625381750000,1
741981751976517,262311263254202,1
741981751976517,1120231515634690000,1
741981751976517,1120230078829720000,1
741981751976517,1110084908250510000,1
741981751976517,1110085247091550000,1
741981751976517,1120229035177840000,1
741981751976517,1130740749210670000,1
741981751976517,1121018486627930000,1
741981751976517,873286411048179,1
741981751976517,676750652190997,1
741981751976517,1121017772304400000,1
741981751976517,304332462422859,1
741981751976517,265811959529120,1
741981751976517,747723489764820,1
741981751976517,1090879855559880000,1
741981751976517,1130740952697320000,1
741981751976517,829345566061647,1
741981751976517,1091167884245600000,1
741981751976517,1095199849575740000,1
741981751976517,203526847254044,1
741981751976517,1130740469647720000,1
741981751976517,627278399306608,1
741981751976517,588160917710662,1
741981751976517,181781449524482,1
741981751976517,466074116962099,1
741981751976517,387972674693886,1
741981751976517,637628163804885,1
741981751976517,1090868750674470000,1
741981751976517,397775033859326,1
741981751976517,1090880030860820000,1
741981751976517,392273309074596,1
